tissue	ensembl	gene_symbol	clust
SKLM	ENSG00000168214	RBPJ	14
SKLM	ENSG00000068885	IFT80	14
SKLM	ENSG00000268573	RP11-158H5.7	14
SKLM	ENSG00000164542	KIAA0895	14
SKLM	ENSG00000131013	PPIL4	14
SKLM	ENSG00000136536	MARCH7	14
SKLM	ENSG00000138336	TET1	14
SKLM	ENSG00000123096	SSPN	14
SKLM	ENSG00000145332	KLHL8	14
SKLM	ENSG00000101782	RIOK3	14
SKLM	ENSG00000083535	PIBF1	14
SKLM	ENSG00000080298	RFX3	14
SKLM	ENSG00000176542	USF3	14
SKLM	ENSG00000164975	SNAPC3	14
SKLM	ENSG00000081026	MAGI3	14
SKLM	ENSG00000136560	TANK	14
SKLM	ENSG00000065243	PKN2	14
SKLM	ENSG00000113356	POLR3G	14
SKLM	ENSG00000096872	IFT74	14
SKLM	ENSG00000188153	COL4A5	14
SKLM	ENSG00000123700	KCNJ2	14
SKLM	ENSG00000122870	BICC1	14
SKLM	ENSG00000196323	ZBTB44	14
SKLM	ENSG00000227354	RBM26-AS1	14
SKLM	ENSG00000144867	SRPRB	14
SKLM	ENSG00000057468	MSH4	14
SKLM	ENSG00000124795	DEK	14
SKLM	ENSG00000188227	ZNF793	14
SKLM	ENSG00000171817	ZNF540	14
SKLM	ENSG00000169131	ZNF354A	14
SKLM	ENSG00000134352	IL6ST	14
SKLM	ENSG00000162924	REL	14
SKLM	ENSG00000169621	APLF	14
SKLM	ENSG00000163510	CWC22	14
SKLM	ENSG00000198420	TCAF1	14
SKLM	ENSG00000009413	REV3L	14
SKLM	ENSG00000168702	LRP1B	14
SKLM	ENSG00000157578	LCA5L	14
SKLM	ENSG00000163605	PPP4R2	14
SKLM	ENSG00000136866	ZFP37	14
SKLM	ENSG00000164188	RANBP3L	14
SKLM	ENSG00000143702	CEP170	14
SKLM	ENSG00000109920	FNBP4	14
SKLM	ENSG00000137872	SEMA6D	14
SKLM	ENSG00000085563	ABCB1	14
SKLM	ENSG00000206527	HACD2	14
SKLM	ENSG00000177311	ZBTB38	14
SKLM	ENSG00000166265	CYYR1	14
SKLM	ENSG00000134709	HOOK1	14
SKLM	ENSG00000106415	GLCCI1	14
SKLM	ENSG00000139218	SCAF11	14
SKLM	ENSG00000173598	NUDT4	14
SKLM	ENSG00000003989	SLC7A2	14
SKLM	ENSG00000144935	TRPC1	14
SKLM	ENSG00000172361	CFAP53	14
SKLM	ENSG00000164603	C7orf60	14
SKLM	ENSG00000122545	sep-07	14
SKLM	ENSG00000135378	PRRG4	14
SKLM	ENSG00000140386	SCAPER	14
SKLM	ENSG00000146433	TMEM181	14
SKLM	ENSG00000200090	Y_RNA	14
SKLM	ENSG00000230630	DNM3OS	14
SKLM	ENSG00000170854	MINA	14
SKLM	ENSG00000138600	SPPL2A	14
SKLM	ENSG00000164506	STXBP5	14
SKLM	ENSG00000112992	NNT	14
SKLM	ENSG00000189367	KIAA0408	14
SKLM	ENSG00000145362	ANK2	14
SKLM	ENSG00000198833	UBE2J1	14
SKLM	ENSG00000052723	SIKE1	14
SKLM	ENSG00000183354	KIAA2026	14
SKLM	ENSG00000108239	TBC1D12	14
SKLM	ENSG00000101901	ALG13	14
SKLM	ENSG00000134318	ROCK2	14
SKLM	ENSG00000116141	MARK1	14
SKLM	ENSG00000100483	VCPKMT	14
SKLM	ENSG00000272842	RP11-513M16.7	14
SKLM	ENSG00000180479	ZNF571	14
SKLM	ENSG00000083642	PDS5B	14
SKLM	ENSG00000152409	JMY	14
SKLM	ENSG00000083097	DOPEY1	14
SKLM	ENSG00000099810	MTAP	14
SKLM	ENSG00000186088	GSAP	14
SKLM	ENSG00000197170	PSMD12	14
SKLM	ENSG00000117707	PROX1	14
SKLM	ENSG00000163644	PPM1K	14
SKLM	ENSG00000153989	NUS1	14
SKLM	ENSG00000085365	SCAMP1	14
SKLM	ENSG00000213160	KLHL23	14
SKLM	ENSG00000111224	PARP11	14
SKLM	ENSG00000135870	RC3H1	14
SKLM	ENSG00000153207	AHCTF1	14
SKLM	ENSG00000152684	PELO	14
SKLM	ENSG00000119661	DNAL1	14
SKLM	ENSG00000153922	CHD1	14
SKLM	ENSG00000180257	ZNF816	14
SKLM	ENSG00000196159	FAT4	14
SKLM	ENSG00000085377	PREP	14
SKLM	ENSG00000166024	R3HCC1L	14
SKLM	ENSG00000163378	EOGT	14
SKLM	ENSG00000125676	THOC2	14
SKLM	ENSG00000104154	SLC30A4	14
SKLM	ENSG00000127328	RAB3IP	14
SKLM	ENSG00000135974	C2orf49	14
SKLM	ENSG00000146414	SHPRH	14
SKLM	ENSG00000078177	N4BP2	14
SKLM	ENSG00000145715	RASA1	14
SKLM	ENSG00000136936	XPA	14
SKLM	ENSG00000258890	CEP95	14
SKLM	ENSG00000197863	ZNF790	14
SKLM	ENSG00000127329	PTPRB	14
SKLM	ENSG00000106443	PHF14	14
SKLM	ENSG00000152133	GPATCH11	14
SKLM	ENSG00000119596	YLPM1	14
SKLM	ENSG00000032742	IFT88	14
SKLM	ENSG00000271971	CTD-2006H14.2	14
SKLM	ENSG00000137040	RANBP6	14
SKLM	ENSG00000151320	AKAP6	14
SKLM	ENSG00000087338	GMCL1	14
SKLM	ENSG00000122068	FYTTD1	14
SKLM	ENSG00000261324	RP11-174G6.5	14
SKLM	ENSG00000144026	ZNF514	14
SKLM	ENSG00000131437	KIF3A	14
SKLM	ENSG00000156273	BACH1	14
SKLM	ENSG00000111912	NCOA7	14
SKLM	ENSG00000135372	NAT10	14
SKLM	ENSG00000198265	HELZ	14
SKLM	ENSG00000175087	PDIK1L	14
SKLM	ENSG00000162409	PRKAA2	14
SKLM	ENSG00000188283	ZNF383	14
SKLM	ENSG00000151611	MMAA	14
SKLM	ENSG00000078674	PCM1	14
SKLM	ENSG00000117151	CTBS	14
SKLM	ENSG00000198586	TLK1	14
SKLM	ENSG00000170946	DNAJC24	14
SKLM	ENSG00000187187	ZNF546	14
SKLM	ENSG00000138182	KIF20B	14
SKLM	ENSG00000107789	MINPP1	14
SKLM	ENSG00000120688	WBP4	14
SKLM	ENSG00000196950	SLC39A10	14
SKLM	ENSG00000260618	RP11-23N2.4	14
SKLM	ENSG00000101624	CEP76	14
SKLM	ENSG00000214960	ISPD	14
SKLM	ENSG00000166974	MAPRE2	14
SKLM	ENSG00000229939	RP11-111F16.2	14
SKLM	ENSG00000129680	MAP7D3	14
SKLM	ENSG00000117616	RSRP1	14
SKLM	ENSG00000123575	FAM199X	14
SKLM	ENSG00000129292	PHF20L1	14
SKLM	ENSG00000123983	ACSL3	14
SKLM	ENSG00000117054	ACADM	14
SKLM	ENSG00000082258	CCNT2	14
SKLM	ENSG00000188580	NKAIN2	14
SKLM	ENSG00000176225	RTTN	14
SKLM	ENSG00000101935	AMMECR1	14
SKLM	ENSG00000264538	SUZ12P1	14
SKLM	ENSG00000224531	SMIM13	14
SKLM	ENSG00000139116	KIF21A	14
SKLM	ENSG00000186073	C15orf41	14
SKLM	ENSG00000133121	STARD13	14
SKLM	ENSG00000198105	ZNF248	14
SKLM	ENSG00000115760	BIRC6	14
SKLM	ENSG00000139163	ETNK1	14
SKLM	ENSG00000120159	CAAP1	14
SKLM	ENSG00000100485	SOS2	14
SKLM	ENSG00000102189	EEA1	14
SKLM	ENSG00000129534	MIS18BP1	14
SKLM	ENSG00000243305	RP11-362A9.3	14
SKLM	ENSG00000083635	NUFIP1	14
SKLM	ENSG00000204837	RP11-204M4.2	14
SKLM	ENSG00000091317	CMTM6	14
SKLM	ENSG00000171714	ANO5	14
SKLM	ENSG00000274776	RP11-687F6.5	14
SKLM	ENSG00000170011	MYRIP	14
SKLM	ENSG00000197275	RAD54B	14
SKLM	ENSG00000228623	ZNF883	14
SKLM	ENSG00000119820	YIPF4	14
SKLM	ENSG00000114933	INO80D	14
SKLM	ENSG00000189134	NKAPL	14
SKLM	ENSG00000188641	DPYD	14
SKLM	ENSG00000112214	FHL5	14
SKLM	ENSG00000260526	RP11-73K9.2	14
SKLM	ENSG00000188738	FSIP2	14
SKLM	ENSG00000153006	SREK1IP1	14
SKLM	ENSG00000001629	ANKIB1	14
SKLM	ENSG00000144802	NFKBIZ	14
SKLM	ENSG00000112305	SMAP1	14
SKLM	ENSG00000047188	YTHDC2	14
SKLM	ENSG00000188517	COL25A1	14
SKLM	ENSG00000114331	ACAP2	14
SKLM	ENSG00000136010	ALDH1L2	14
SKLM	ENSG00000197083	ZNF300P1	14
SKLM	ENSG00000155111	CDK19	14
SKLM	ENSG00000163840	DTX3L	14
SKLM	ENSG00000185480	PARPBP	14
SKLM	ENSG00000134046	MBD2	14
SKLM	ENSG00000143815	LBR	14
SKLM	ENSG00000198961	PJA2	14
SKLM	ENSG00000166479	TMX3	14
SKLM	ENSG00000241058	NSUN6	14
SKLM	ENSG00000260822	GS1-358P8.4	14
SKLM	ENSG00000196387	ZNF140	14
SKLM	ENSG00000011258	MBTD1	14
SKLM	ENSG00000101557	USP14	14
SKLM	ENSG00000215114	UBXN2B	14
SKLM	ENSG00000080608	PUM3	14
SKLM	ENSG00000105483	CARD8	14
SKLM	ENSG00000259030	FPGT-TNNI3K	14
SKLM	ENSG00000163249	CCNYL1	14
SKLM	ENSG00000121892	PDS5A	14
SKLM	ENSG00000062194	GPBP1	14
SKLM	ENSG00000139946	PELI2	14
SKLM	ENSG00000137962	ARHGAP29	14
SKLM	ENSG00000154727	GABPA	14
SKLM	ENSG00000132952	USPL1	14
SKLM	ENSG00000146676	PURB	14
SKLM	ENSG00000124784	RIOK1	14
SKLM	ENSG00000124333	VAMP7	14
SKLM	ENSG00000182700	IGIP	14
SKLM	ENSG00000031691	CENPQ	14
SKLM	ENSG00000090905	TNRC6A	14
SKLM	ENSG00000126814	TRMT5	14
SKLM	ENSG00000147548	WHSC1L1	14
SKLM	ENSG00000198677	TTC37	14
SKLM	ENSG00000070019	GUCY2C	14
SKLM	ENSG00000135049	AGTPBP1	14
SKLM	ENSG00000136153	LMO7	14
SKLM	ENSG00000141429	GALNT1	14
SKLM	ENSG00000277151	RP11-380B4.3	14
SKLM	ENSG00000145331	TRMT10A	14
SKLM	ENSG00000103544	C16orf62	14
SKLM	ENSG00000120458	MSANTD2	14
SKLM	ENSG00000179119	SPTY2D1	14
SKLM	ENSG00000145241	CENPC	14
SKLM	ENSG00000099260	PALMD	14
SKLM	ENSG00000082438	COBLL1	14
SKLM	ENSG00000175376	EIF1AD	14
SKLM	ENSG00000117114	ADGRL2	14
SKLM	ENSG00000138709	LARP1B	14
SKLM	ENSG00000137124	ALDH1B1	14
SKLM	ENSG00000140993	TIGD7	14
SKLM	ENSG00000261799	RP11-283I3.6	14
SKLM	ENSG00000115109	EPB41L5	14
SKLM	ENSG00000174010	KLHL15	14
SKLM	ENSG00000085733	CTTN	14
SKLM	ENSG00000104361	NIPAL2	14
SKLM	ENSG00000065548	ZC3H15	14
SKLM	ENSG00000125266	EFNB2	14
SKLM	ENSG00000170385	SLC30A1	14
SKLM	ENSG00000187079	TEAD1	14
SKLM	ENSG00000239653	PSMD6-AS2	14
SKLM	ENSG00000048392	RRM2B	14
SKLM	ENSG00000162769	FLVCR1	14
SKLM	ENSG00000151304	SRFBP1	14
SKLM	ENSG00000135905	DOCK10	14
SKLM	ENSG00000104219	ZDHHC2	14
SKLM	ENSG00000128563	PRKRIP1	14
SKLM	ENSG00000149231	CCDC82	14
SKLM	ENSG00000164330	EBF1	14
SKLM	ENSG00000112159	MDN1	14
SKLM	ENSG00000091428	RAPGEF4	14
SKLM	ENSG00000164463	CREBRF	14
SKLM	ENSG00000279838	RP4-635A23.6	14
SKLM	ENSG00000163596	ICA1L	14
SKLM	ENSG00000108395	TRIM37	14
SKLM	ENSG00000092148	HECTD1	14
SKLM	ENSG00000143578	CREB3L4	14
SKLM	ENSG00000271643	RP11-10C24.3	14
SKLM	ENSG00000180113	TDRD6	14
SKLM	ENSG00000177189	RPS6KA3	14
SKLM	ENSG00000223509	RP11-632K20.7	14
SKLM	ENSG00000133110	POSTN	14
SKLM	ENSG00000088451	TGDS	14
SKLM	ENSG00000138768	USO1	14
SKLM	ENSG00000139132	FGD4	14
SKLM	ENSG00000110841	PPFIBP1	14
SKLM	ENSG00000136813	KIAA0368	14
SKLM	ENSG00000010404	IDS	14
SKLM	ENSG00000169855	ROBO1	14
SKLM	ENSG00000168172	HOOK3	14
SKLM	ENSG00000156535	CD109	14
SKLM	ENSG00000123268	ATF1	14
SKLM	ENSG00000151687	ANKAR	14
SKLM	ENSG00000139793	MBNL2	14
SKLM	ENSG00000119397	CNTRL	14
SKLM	ENSG00000101346	POFUT1	14
SKLM	ENSG00000145675	PIK3R1	14
SKLM	ENSG00000198799	LRIG2	14
SKLM	ENSG00000099622	CIRBP	14
SKLM	ENSG00000185127	C6orf120	14
SKLM	ENSG00000141664	ZCCHC2	14
SKLM	ENSG00000170248	PDCD6IP	14
SKLM	ENSG00000077147	TM9SF3	14
SKLM	ENSG00000259828	RP11-63E9.1	14
SKLM	ENSG00000121350	PYROXD1	14
SKLM	ENSG00000163104	SMARCAD1	14
SKLM	ENSG00000123213	NLN	14
SKLM	ENSG00000164284	GRPEL2	14
SKLM	ENSG00000196268	ZNF493	14
SKLM	ENSG00000139209	SLC38A4	14
SKLM	ENSG00000120832	MTERF2	14
SKLM	ENSG00000151150	ANK3	14
SKLM	ENSG00000205730	ITPRIPL2	14
SKLM	ENSG00000145740	SLC30A5	14
SKLM	ENSG00000171862	PTEN	14
SKLM	ENSG00000118922	KLF12	14
SKLM	ENSG00000104067	TJP1	14
SKLM	ENSG00000164031	DNAJB14	14
SKLM	ENSG00000133111	RFXAP	14
SKLM	ENSG00000171262	FAM98B	14
SKLM	ENSG00000243701	DUBR	14
SKLM	ENSG00000198964	SGMS1	14
SKLM	ENSG00000138398	PPIG	14
SKLM	ENSG00000138594	TMOD3	14
SKLM	ENSG00000100784	RPS6KA5	14
SKLM	ENSG00000153132	CLGN	14
SKLM	ENSG00000147459	DOCK5	14
SKLM	ENSG00000150938	CRIM1	14
SKLM	ENSG00000277767	RP11-365P13.5	14
SKLM	ENSG00000105784	RUNDC3B	14
SKLM	ENSG00000128000	ZNF780B	14
SKLM	ENSG00000081148	IMPG2	14
SKLM	ENSG00000138802	SEC24B	14
SKLM	ENSG00000079950	STX7	14
SKLM	ENSG00000174099	MSRB3	14
SKLM	ENSG00000137965	IFI44	14
SKLM	ENSG00000132530	XAF1	14
SKLM	ENSG00000120279	MYCT1	14
SKLM	ENSG00000257878	RP11-256L6.3	14
SKLM	ENSG00000206530	CFAP44	14
SKLM	ENSG00000169083	AR	14
SKLM	ENSG00000198157	HMGN5	14
SKLM	ENSG00000270189	RP11-258C19.7	14
SKLM	ENSG00000198862	LTN1	14
SKLM	ENSG00000149657	LSM14B	14
SKLM	ENSG00000186448	ZNF197	14
SKLM	ENSG00000128641	MYO1B	14
SKLM	ENSG00000128513	POT1	14
SKLM	ENSG00000239195	SNORD5	14
SKLM	ENSG00000165526	RPUSD4	14
SKLM	ENSG00000168386	FILIP1L	14
SKLM	ENSG00000137710	RDX	14
SKLM	ENSG00000150893	FREM2	14
SKLM	ENSG00000225830	ERCC6	14
SKLM	ENSG00000141338	ABCA8	14
SKLM	ENSG00000163491	NEK10	14
SKLM	ENSG00000106305	AIMP2	14
SKLM	ENSG00000111275	ALDH2	14
SKLM	ENSG00000158092	NCK1	14
SKLM	ENSG00000187676	B3GLCT	14
SKLM	ENSG00000111605	CPSF6	14
SKLM	ENSG00000172296	SPTLC3	14
SKLM	ENSG00000178974	FBXO34	14
SKLM	ENSG00000189164	ZNF527	14
SKLM	ENSG00000138640	FAM13A	14
SKLM	ENSG00000166477	LEO1	14
SKLM	ENSG00000117335	CD46	14
SKLM	ENSG00000138433	CIR1	14
SKLM	ENSG00000154736	ADAMTS5	14
SKLM	ENSG00000081189	MEF2C	14
SKLM	ENSG00000125482	TTF1	14
SKLM	ENSG00000091656	ZFHX4	14
SKLM	ENSG00000180370	PAK2	14
SKLM	ENSG00000207964	MIR628	14
SKLM	ENSG00000115808	STRN	14
SKLM	ENSG00000173145	NOC3L	14
SKLM	ENSG00000184708	EIF4ENIF1	14
SKLM	ENSG00000005436	GCFC2	14
SKLM	ENSG00000141447	OSBPL1A	14
SKLM	ENSG00000164398	ACSL6	14
SKLM	ENSG00000118507	AKAP7	14
SKLM	ENSG00000163807	KIAA1143	14
SKLM	ENSG00000118473	SGIP1	14
SKLM	ENSG00000165733	BMS1	14
SKLM	ENSG00000251022	THAP9-AS1	14
SKLM	ENSG00000113580	NR3C1	14
SKLM	ENSG00000039319	ZFYVE16	14
SKLM	ENSG00000157184	CPT2	14
SKLM	ENSG00000153253	SCN3A	14
SKLM	ENSG00000261094	RP11-355O1.11	14
SKLM	ENSG00000175471	MCTP1	14
SKLM	ENSG00000212127	TAS2R14	14
SKLM	ENSG00000104660	LEPROTL1	14
SKLM	ENSG00000124535	WRNIP1	14
SKLM	ENSG00000088756	ARHGAP28	14
SKLM	ENSG00000217128	FNIP1	14
SKLM	ENSG00000165997	ARL5B	14
SKLM	ENSG00000070756	PABPC1	14
SKLM	ENSG00000153046	CDYL	14
SKLM	ENSG00000179941	BBS10	14
SKLM	ENSG00000052795	FNIP2	14
SKLM	ENSG00000137494	ANKRD42	14
SKLM	ENSG00000163714	U2SURP	14
SKLM	ENSG00000258302	RP11-981P6.1	14
SKLM	ENSG00000188313	PLSCR1	14
SKLM	ENSG00000225470	JPX	14
SKLM	ENSG00000272335	RP11-53O19.3	14
SKLM	ENSG00000211455	STK38L	14
SKLM	ENSG00000109680	TBC1D19	14
SKLM	ENSG00000156256	USP16	14
SKLM	ENSG00000198399	ITSN2	14
SKLM	ENSG00000142875	PRKACB	14
SKLM	ENSG00000129480	DTD2	14
SKLM	ENSG00000061676	NCKAP1	14
SKLM	ENSG00000127951	FGL2	14
SKLM	ENSG00000181827	RFX7	14
SKLM	ENSG00000168827	GFM1	14
SKLM	ENSG00000081014	AP4E1	14
SKLM	ENSG00000106823	ECM2	14
SKLM	ENSG00000112406	HECA	14
SKLM	ENSG00000198478	SH3BGRL2	14
SKLM	ENSG00000151233	GXYLT1	14
SKLM	ENSG00000159267	HLCS	14
SKLM	ENSG00000163683	SMIM14	14
SKLM	ENSG00000145777	TSLP	14
SKLM	ENSG00000070778	PTPN21	14
SKLM	ENSG00000107614	TRDMT1	14
SKLM	ENSG00000141441	GAREM	14
SKLM	ENSG00000145908	ZNF300	14
SKLM	ENSG00000141219	C17orf80	14
SKLM	ENSG00000185716	C16orf52	14
SKLM	ENSG00000012048	BRCA1	14
SKLM	ENSG00000183814	LIN9	14
SKLM	ENSG00000188107	EYS	14
SKLM	ENSG00000070269	TMEM260	14
SKLM	ENSG00000118058	KMT2A	14
SKLM	ENSG00000213625	LEPROT	14
SKLM	ENSG00000120519	SLC10A7	14
SKLM	ENSG00000165732	DDX21	14
SKLM	ENSG00000113593	PPWD1	14
SKLM	ENSG00000117569	PTBP2	14
SKLM	ENSG00000168175	MAPK1IP1L	14
SKLM	ENSG00000237036	ZEB1-AS1	14
SKLM	ENSG00000123200	ZC3H13	14
SKLM	ENSG00000115267	IFIH1	14
SKLM	ENSG00000170759	KIF5B	14
SKLM	ENSG00000165156	ZHX1	14
SKLM	ENSG00000101596	SMCHD1	14
SKLM	ENSG00000230797	YY2	14
SKLM	ENSG00000254535	PABPC4L	14
SKLM	ENSG00000178904	DPY19L3	14
SKLM	ENSG00000112031	MTRF1L	14
SKLM	ENSG00000101158	NELFCD	14
SKLM	ENSG00000082074	FYB	14
SKLM	ENSG00000251595	ABCA11P	14
SKLM	ENSG00000180263	FGD6	14
SKLM	ENSG00000138696	BMPR1B	14
SKLM	ENSG00000173889	PHC3	14
SKLM	ENSG00000165985	C1QL3	14
SKLM	ENSG00000185010	F8	14
SKLM	ENSG00000112319	EYA4	14
SKLM	ENSG00000102908	NFAT5	14
SKLM	ENSG00000122435	TRMT13	14
SKLM	ENSG00000106052	TAX1BP1	14
SKLM	ENSG00000066739	ATG2B	14
SKLM	ENSG00000006634	DBF4	14
SKLM	ENSG00000070190	DAPP1	14
SKLM	ENSG00000114346	ECT2	14
SKLM	ENSG00000151116	UEVLD	14
SKLM	ENSG00000138735	PDE5A	14
SKLM	ENSG00000165650	PDZD8	14
SKLM	ENSG00000119707	RBM25	14
SKLM	ENSG00000254685	FPGT	14
SKLM	ENSG00000133114	GPALPP1	14
SKLM	ENSG00000275318	RP11-526D8.11	14
SKLM	ENSG00000111785	RIC8B	14
SKLM	ENSG00000104980	TIMM44	14
SKLM	ENSG00000128512	DOCK4	14
SKLM	ENSG00000175984	DENND2C	14
SKLM	ENSG00000111817	DSE	14
SKLM	ENSG00000084093	REST	14
SKLM	ENSG00000144061	NPHP1	14
SKLM	ENSG00000183624	HMCES	14
SKLM	ENSG00000118246	FASTKD2	14
SKLM	ENSG00000150527	CTAGE5	14
SKLM	ENSG00000187699	C2orf88	14
SKLM	ENSG00000114098	ARMC8	14
SKLM	ENSG00000185261	KIAA0825	14
SKLM	ENSG00000151835	SACS	14
SKLM	ENSG00000196911	KPNA5	14
SKLM	ENSG00000108021	FAM208B	14
SKLM	ENSG00000143924	EML4	14
SKLM	ENSG00000114739	ACVR2B	14
SKLM	ENSG00000162636	FAM102B	14
SKLM	ENSG00000071537	SEL1L	14
SKLM	ENSG00000267296	CEBPA-AS1	14
SKLM	ENSG00000128881	TTBK2	14
SKLM	ENSG00000036257	CUL3	14
SKLM	ENSG00000092108	SCFD1	14
SKLM	ENSG00000114166	KAT2B	14
SKLM	ENSG00000048828	FAM120A	14
SKLM	ENSG00000121621	KIF18A	14
SKLM	ENSG00000076641	PAG1	14
SKLM	ENSG00000163848	ZNF148	14
SKLM	ENSG00000198521	ZNF43	14
SKLM	ENSG00000179542	SLITRK4	14
SKLM	ENSG00000048740	CELF2	14
SKLM	ENSG00000250938	RP11-679C8.2	14
SKLM	ENSG00000197044	ZNF441	14
SKLM	ENSG00000220804	AC093642.5	14
SKLM	ENSG00000081803	CADPS2	14
SKLM	ENSG00000135090	TAOK3	14
SKLM	ENSG00000171522	PTGER4	14
SKLM	ENSG00000139133	ALG10	14
SKLM	ENSG00000273247	RP11-83A24.2	14
SKLM	ENSG00000117479	SLC19A2	14
SKLM	ENSG00000123728	RAP2C	14
SKLM	ENSG00000005175	RPAP3	14
SKLM	ENSG00000153130	SCOC	14
SKLM	ENSG00000161551	ZNF577	14
SKLM	ENSG00000140105	WARS	14
SKLM	ENSG00000112118	MCM3	14
SKLM	ENSG00000185946	RNPC3	14
SKLM	ENSG00000165240	ATP7A	14
SKLM	ENSG00000114904	NEK4	14
SKLM	ENSG00000156140	ADAMTS3	14
SKLM	ENSG00000134186	PRPF38B	14
SKLM	ENSG00000164292	RHOBTB3	14
SKLM	ENSG00000029363	BCLAF1	14
SKLM	ENSG00000165244	ZNF367	14
SKLM	ENSG00000163590	PPM1L	14
SKLM	ENSG00000111897	SERINC1	14
SKLM	ENSG00000273284	RP11-888D10.4	14
SKLM	ENSG00000147118	ZNF182	14
SKLM	ENSG00000168724	DNAJC21	14
SKLM	ENSG00000215252	GOLGA8B	14
SKLM	ENSG00000185630	PBX1	14
SKLM	ENSG00000110066	SUV420H1	14
SKLM	ENSG00000180957	PITPNB	14
SKLM	ENSG00000234882	EIF3EP1	14
SKLM	ENSG00000143942	CHAC2	14
SKLM	ENSG00000138078	PREPL	14
SKLM	ENSG00000086619	ERO1B	14
SKLM	ENSG00000172318	B3GALT1	14
SKLM	ENSG00000169379	ARL13B	14
SKLM	ENSG00000112200	ZNF451	14
SKLM	ENSG00000153147	SMARCA5	14
SKLM	ENSG00000171723	GPHN	14
SKLM	ENSG00000128915	ICE2	14
SKLM	ENSG00000111885	MAN1A1	14
SKLM	ENSG00000132623	ANKEF1	14
SKLM	ENSG00000134265	NAPG	14
SKLM	ENSG00000196083	IL1RAP	14
SKLM	ENSG00000145743	FBXL17	14
SKLM	ENSG00000100024	UPB1	14
SKLM	ENSG00000112964	GHR	14
SKLM	ENSG00000082212	ME2	14
SKLM	ENSG00000180488	FAM73A	14
SKLM	ENSG00000231672	DIRC3	14
SKLM	ENSG00000170802	FOXN2	14
SKLM	ENSG00000186020	ZNF529	14
SKLM	ENSG00000160551	TAOK1	14
SKLM	ENSG00000196428	TSC22D2	14
SKLM	ENSG00000109436	TBC1D9	14
SKLM	ENSG00000185947	ZNF267	14
SKLM	ENSG00000173276	ZBTB21	14
SKLM	ENSG00000106034	CPED1	14
SKLM	ENSG00000109466	KLHL2	14
SKLM	ENSG00000185869	ZNF829	14
SKLM	ENSG00000123094	RASSF8	14
SKLM	ENSG00000068796	KIF2A	14
SKLM	ENSG00000274422	LL22NC03-2H8.5	14
SKLM	ENSG00000187601	MAGEH1	14
SKLM	ENSG00000108465	CDK5RAP3	14
SKLM	ENSG00000133401	PDZD2	14
SKLM	ENSG00000121406	ZNF549	14
SKLM	ENSG00000167380	ZNF226	14
SKLM	ENSG00000109689	STIM2	14
SKLM	ENSG00000073417	PDE8A	14
SKLM	ENSG00000071054	MAP4K4	14
SKLM	ENSG00000100629	CEP128	14
SKLM	ENSG00000113083	LOX	14
SKLM	ENSG00000164318	EGFLAM	14
SKLM	ENSG00000070193	FGF10	14
SKLM	ENSG00000117620	SLC35A3	14
SKLM	ENSG00000197860	SGTB	14
SKLM	ENSG00000132485	ZRANB2	14
SKLM	ENSG00000174243	DDX23	14
SKLM	ENSG00000187824	TMEM220	14
SKLM	ENSG00000196262	PPIA	14
SKLM	ENSG00000146469	VIP	14
SKLM	ENSG00000247400	DNAJC3-AS1	14
SKLM	ENSG00000267002	RP11-242D8.1	14
SKLM	ENSG00000247556	OIP5-AS1	14
SKLM	ENSG00000161912	ADCY10P1	14
SKLM	ENSG00000172766	NAA16	14
SKLM	ENSG00000119778	ATAD2B	14
SKLM	ENSG00000173193	PARP14	14
SKLM	ENSG00000196236	XPNPEP3	14
SKLM	ENSG00000168564	CDKN2AIP	14
SKLM	ENSG00000272604	RP11-251G23.5	14
SKLM	ENSG00000158234	FAIM	14
SKLM	ENSG00000272918	CTB-152G17.6	14
SKLM	ENSG00000216937	CCDC7	14
SKLM	ENSG00000199094	MIR30C2	14
SKLM	ENSG00000111581	NUP107	14
SKLM	ENSG00000280551	RP11-358D17.2	14
SKLM	ENSG00000137766	UNC13C	14
SKLM	ENSG00000095787	WAC	14
SKLM	ENSG00000176105	YES1	14
SKLM	ENSG00000067533	RRP15	14
SKLM	ENSG00000182768	NGRN	14
SKLM	ENSG00000159579	RSPRY1	14
SKLM	ENSG00000198453	ZNF568	14
SKLM	ENSG00000170175	CHRNB1	14
SKLM	ENSG00000081154	PCNP	14
SKLM	ENSG00000067900	ROCK1	14
SKLM	ENSG00000011201	ANOS1	14
SKLM	ENSG00000235859	AC006978.6	14
SKLM	ENSG00000144959	NCEH1	14
SKLM	ENSG00000188997	KCTD21	14
SKLM	ENSG00000182985	CADM1	14
SKLM	ENSG00000101751	POLI	14
SKLM	ENSG00000152457	DCLRE1C	14
SKLM	ENSG00000117155	SSX2IP	14
SKLM	ENSG00000102053	ZC3H12B	14
SKLM	ENSG00000182919	C11orf54	14
SKLM	ENSG00000184898	RBM43	14
SKLM	ENSG00000165209	STRBP	14
SKLM	ENSG00000128833	MYO5C	14
SKLM	ENSG00000107669	ATE1	14
SKLM	ENSG00000121579	NAA50	14
SKLM	ENSG00000137145	DENND4C	14
SKLM	ENSG00000127914	AKAP9	14
SKLM	ENSG00000119844	AFTPH	14
SKLM	ENSG00000196417	ZNF765	14
SKLM	ENSG00000278318	ZNF229	14
SKLM	ENSG00000151422	FER	14
SKLM	ENSG00000173198	CYSLTR1	14
